business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level
OPERATIONAL,"{'location': {'lat': -7.245554999999998, 'lng': 112.7378627}, 'viewport': {'northeast': {'lat': -7.244750099999997, 'lng': 112.7390843302915}, 'southwest': {'lat': -7.247969700000002, 'lng': 112.7363863697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Monumen Tugu Pahlawan dan Museum Sepuluh Nopember Surabaya,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105510520542746554636"">Monumen Tugu Pahlawan dan Museum Sepuluh Nopember Surabaya</a>'], 'photo_reference': 'AUGGfZmO9Esu9UCMx3IqFpHodQlY4a0DjbnDJkSrOlrEdpolYDicOW8d7zsPp_DpBF6FYe8hhYRNALR528XyUof3Kvk7qac39HTjT0agKG8DMayCz6aqeE3f5hS8HbhdnORjdVe-Ja8z-rdMwNzmq_mFFMLEFIECmgjD8rUAt8Ful7dOE-uL', 'width': 2048}]",ChIJXbwBwD_51y0Rvj_Cptg4DhE,"{'compound_code': 'QP3Q+Q4 Alun-alun Contong, Surabaya, East Java, Indonesia', 'global_code': '6P4JQP3Q+Q4'}",4.7,ChIJXbwBwD_51y0Rvj_Cptg4DhE,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",25561.0,"Jalan Pahlawan, Alun-alun Contong",,
OPERATIONAL,"{'location': {'lat': -7.250916399999999, 'lng': 112.8009332}, 'viewport': {'northeast': {'lat': -7.249564819708495, 'lng': 112.8021720302915}, 'southwest': {'lat': -7.2522627802915, 'lng': 112.7994740697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ria Beach Kenjeran,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103678729324008394323"">Mphiee Koalla</a>'], 'photo_reference': 'AUGGfZmygmTItA8p_xYdzjXhtq0Ce53KWVgwe7WXxjcBsGsdDIU2FWcHP4Qho827EB9Pk05PX3UW4KAd9O48DUMjoLUdK4bsrBXAe1oIwWWkodC2rA92sdBXE7J761lTNW4KwsP5zeiJq_lEFcOUff_z3ASkAfhihVvzlTaMT13_P_mMwqx0', 'width': 4608}]",ChIJkTH0IC--eS4RKB_srdovXK0,"{'compound_code': 'PRX2+J9 Sukolilo Baru, Surabaya, East Java, Indonesia', 'global_code': '6P4JPRX2+J9'}",4.2,ChIJkTH0IC--eS4RKB_srdovXK0,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",4036.0,"Jalan Sukolilo No.100, Sukolilo Baru",,
OPERATIONAL,"{'location': {'lat': -7.236785599999998, 'lng': 112.7393593}, 'viewport': {'northeast': {'lat': -7.235495069708495, 'lng': 112.7406942302915}, 'southwest': {'lat': -7.238193030291499, 'lng': 112.7379962697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Bank Mandiri,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100951540680330540982"">Rendy S</a>'], 'photo_reference': 'AUGGfZkR9EkEBPCYxykmj7Gx4rV_SrEXLfU7lVDdY0KxNCgHY47-Khbua1K_oNi6M_tY_V3xL3AJN17GuuuxosMpH0_VFkQeWLV7jDo6IiRMrl5gUvvm3WGHowoEBgfWOVh82p1KcjK8t6XBwoFDwsS4JHGmB7s_dRGIWaW1DY0foeubOJjl', 'width': 3024}]",ChIJqZKQARj51y0RUqMDGOpcHk0,"{'compound_code': 'QP7Q+7P Nyamplungan, Surabaya, East Java, Indonesia', 'global_code': '6P4JQP7Q+7P'}",4.6,ChIJqZKQARj51y0RUqMDGOpcHk0,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",42.0,"Jalan Kembang Jepun No.180, Nyamplungan",,
OPERATIONAL,"{'location': {'lat': -7.2475283, 'lng': 112.7341726}, 'viewport': {'northeast': {'lat': -7.246278119708498, 'lng': 112.7378506}, 'southwest': {'lat': -7.248976080291502, 'lng': 112.7329466}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Lawas Maspati,{'open_now': True},"[{'height': 2654, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117868210032184362868"">Kampoeng Lawas Maspati</a>'], 'photo_reference': 'AUGGfZngrOzzYwlRJ5xekv_brgBYgZI0sL41fbzV9ZraSoeOeYxH3mC7nPO1ze9FrziOgzB1vY7rxxYuRMWGfQ4dGPTrevy_ekEpOZwO6sy_dPmnzH7ytnOOyq_6vuaQViDNDVxZuyH__NOBuLBypKz_oSbDkq6IzjpZ4kN5GlbfB-Mjm0Qv', 'width': 2123}]",ChIJEyuppkD51y0RxlYOmKwoo2g,,4.5,ChIJEyuppkD51y0RxlYOmKwoo2g,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",775.0,"QP3P+26H, Jalan Maspati Gang VI, Bubutan",,
OPERATIONAL,"{'location': {'lat': -7.266433999999999, 'lng': 112.740208}, 'viewport': {'northeast': {'lat': -7.264969469708498, 'lng': 112.7415064302915}, 'southwest': {'lat': -7.267667430291502, 'lng': 112.7388084697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,favehotel MEX Tunjungan Surabaya,,"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102928933766944472362"">favehotel MEX Tunjungan Surabaya</a>'], 'photo_reference': 'AUGGfZkiMsARaihRlRySBGTowZH7OPk-5tk2CLPrKfpv6LIBSRwLQBQZBGalOMBdhIaZxiBTkqghxjM9dcuG-eGT6cfYlYf3QmVqKxLzAFXf5Nx0y_h3Oi-qo4G8_mg3JvBEWrmeyQKR_A7jVyVDS2JVi2LmpnkAgxXj4eZOhHzENR75p31A', 'width': 2592}]",ChIJaxva8N_71y0RZ4vmEuTauZc,"{'compound_code': 'PPMR+C3 Tegalsari, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPMR+C3'}",4.4,ChIJaxva8N_71y0RZ4vmEuTauZc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",8184.0,"Mex Building, Jalan Pregolan No.1-3-5, Tegalsari",,
CLOSED_TEMPORARILY,"{'location': {'lat': -7.2366444, 'lng': 112.7366722}, 'viewport': {'northeast': {'lat': -7.235115819708496, 'lng': 112.7381519302915}, 'southwest': {'lat': -7.237813780291501, 'lng': 112.7354539697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis Surabaya Rajawali,,"[{'height': 647, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107666798628360557116"">T Gondo</a>'], 'photo_reference': 'AUGGfZneceLD26MhrkybC68OlQMeRcNZBZ4CCdxsVjPu6MA2zg73yiyk9bMFFl7JZ8UzS2i1MJ-0p8_zlWIv8QtiXsDGpnrzZ4h5YIvZGG6yFxrXGI-ho8strIv4Um8OWJYWklCmkgLDcJRix1Lfqoj7AwPGjogbV7BY5zmCNezwywVu0LwS', 'width': 960}]",ChIJfUOF2iL51y0RU9TJdFxJNRQ,"{'compound_code': 'QP7P+8M South Krembangan, Surabaya, East Java, Indonesia', 'global_code': '6P4JQP7P+8M'}",4.0,ChIJfUOF2iL51y0RU9TJdFxJNRQ,GOOGLE,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",327.0,"Jalan Rajawali No.9-11, Krembangan Selatan",True,
OPERATIONAL,"{'location': {'lat': -7.260158400000001, 'lng': 112.7396979}, 'viewport': {'northeast': {'lat': -7.259080919708497, 'lng': 112.7410122802915}, 'southwest': {'lat': -7.261778880291502, 'lng': 112.7383143197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Majapahit Surabaya,,"[{'height': 2085, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115172650854197470821"">Hotel Majapahit Surabaya</a>'], 'photo_reference': 'AUGGfZlRtwRGlr49lhgIItJtxG1InBKDJn0nelwLOSIJpG7I3tEOblav6lR9Tqnk61KI4_BdJZAm5gSs0S6lL9v6NFHjJzE9YsWKI4Q7RJGWHU12dZREeW1P0E495327ykQFmOEPwIEMPsD-AHfs1nXwp_NHPjeTcJwleOGW17FRHyn2k3Pr', 'width': 2880}]",ChIJyaI1e2f51y0RRjbfCqQqxDU,"{'compound_code': 'PPQQ+WV Genteng, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPQQ+WV'}",4.7,ChIJyaI1e2f51y0RRjbfCqQqxDU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",6452.0,Jalan Tunjungan No.65,,
OPERATIONAL,"{'location': {'lat': -7.277536199999998, 'lng': 112.7402591}, 'viewport': {'northeast': {'lat': -7.276024719708496, 'lng': 112.7416925802915}, 'southwest': {'lat': -7.278722680291501, 'lng': 112.7389946197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Santika Pandegiling Surabaya,{'open_now': True},"[{'height': 4104, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107709474424768900977"">Hotel Santika Pandegiling Surabaya</a>'], 'photo_reference': 'AUGGfZmYA5WfYAkMzGtGwqaZbf9oaIVIPuN7vkzLsKLLDu2ho0ZNkH--aXhNou28LJtY0DsCNOnWD3WkTlgwQL32GS1ueAQlXHHG1AQ608L4nvFb8bz4hxRcitZkJigRKBmb0fT3ZA3yNV6uCVn8DzLpeLk4enBOLRc0_fz8hKgMFlC9jMCb', 'width': 3328}]",ChIJL_8HysL71y0RwsZhiyxq9tU,"{'compound_code': 'PPCR+X4 DR. Soetomo, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPCR+X4'}",4.4,ChIJL_8HysL71y0RwsZhiyxq9tU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",5238.0,"Jalan Pandegiling No.45, DR. Soetomo",,
OPERATIONAL,"{'location': {'lat': -7.262177399999999, 'lng': 112.7400133}, 'viewport': {'northeast': {'lat': -7.260935269708497, 'lng': 112.7416525802915}, 'southwest': {'lat': -7.263633230291502, 'lng': 112.7389546197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tunjungan Hotel,,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115150228461801392715"">Tunjungan Hotel Surabaya</a>'], 'photo_reference': 'AUGGfZkEpngDqP6KECETFAIUyI2k8Zt4osMy8Tvg9UW5i3UzR2hkwfEhXIrOVoc4z-gCdI8TvxOzUBruey6T7dWjKmJt8dtuBqBviepFhYmWtvVDJn3TilUYw71D9Ic5D0F7Xq_x0ojX9hVItCeYLIZiPjCRTYqep6V-yxkY1OyP47PBLH3K', 'width': 1440}]",ChIJd_oftWD51y0R0obZ266STuc,"{'compound_code': 'PPQR+42 Kedungdoro, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPQR+42'}",4.1,ChIJd_oftWD51y0R0obZ266STuc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3959.0,"Jalan Tunjungan No.102-104, Kedungdoro",,
OPERATIONAL,"{'location': {'lat': -7.2512635, 'lng': 112.7483526}, 'viewport': {'northeast': {'lat': -7.249853669708498, 'lng': 112.7496489802915}, 'southwest': {'lat': -7.252551630291503, 'lng': 112.7469510197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RedDoorz Apartment near Grand City Mall,,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112537600807839244575"">RedDoorz Apartment near Grand City Mall</a>'], 'photo_reference': 'AUGGfZl4OaTGVlvXfm1X8pNR-g3WJwyvwN6RZ1mrig1-tPxVxdY5q5yBRuGg1xA6yy-L3BpR99JEsdypKIAIk3G-Mf4Pi-BB3IDvvxlXvTWrpsnXIyZiwHgwpjGE9hcKdbLda1SsB1Mo7QNmDlejK6arGtg_5ZCUBteQelKry_wxeGcz_OXX', 'width': 900}]",ChIJh8DeFmz51y0RXd4bdHWRb8k,"{'compound_code': 'PPXX+F8 Kapasari, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPXX+F8'}",4.1,ChIJh8DeFmz51y0RXd4bdHWRb8k,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",556.0,"Jalan Kalisari I No.1, Kapasari",,
OPERATIONAL,"{'location': {'lat': -7.2583229, 'lng': 112.7336543}, 'viewport': {'northeast': {'lat': -7.257128869708496, 'lng': 112.7349669302915}, 'southwest': {'lat': -7.259826830291501, 'lng': 112.7322689697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel 88 Embong Malang,{'open_now': True},"[{'height': 7285, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106084786329291976347"">Hotel 88 Embong Malang</a>'], 'photo_reference': 'AUGGfZnaMxSyngTUR-3aMAAEJ23nWc--t8iAQoxWwZw-yb3G2bluIBK52PqAV3thcxaOKBMBqPaWSV0WOdxd_C9rv3gSI7-M8-VO6j6wKoNIc71Vm6Pi1T7QcP1go0AO7R2TfZ9b-35acXakAA7FseAr4K2aipsKPFfiqRFgAY7WB__BOEWr', 'width': 4858}]",ChIJXZPdo1z51y0RfOCOeHHu1mY,,4.3,ChIJXZPdo1z51y0RfOCOeHHu1mY,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3033.0,"PPPM+GWF, Jalan Embong Malang No.84, Kedungdoro",,
OPERATIONAL,"{'location': {'lat': -7.2588238, 'lng': 112.7334142}, 'viewport': {'northeast': {'lat': -7.257370619708498, 'lng': 112.7346504302915}, 'southwest': {'lat': -7.260068580291502, 'lng': 112.7319524697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel Embong Malang Surabaya,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115557430981519393086"">rintono djarkasih</a>'], 'photo_reference': 'AUGGfZmMR5Yx7vqnn3dHws2yT6hO5TeY5HpTC7utZ8e6bJNmqYmeG1zlocyqPgvkSMLmXvvrNAIo6BUIBNjpgEUyI82gMDSyIpRz89YQN7NR2m8opkzhQrfK09nZ995ZuqQxsvbAyetA_GvLUGE-RoBBGpa7EdcVg2nlKFAdkr6LwgF8-T5a', 'width': 4000}]",ChIJjYuMh1n51y0RixOCJ7Bignk,"{'compound_code': 'PPRM+F9 Kedungdoro, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPRM+F9'}",4.3,ChIJjYuMh1n51y0RixOCJ7Bignk,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3413.0,"Jalan Kedung Doro No.1-3, Kedungdoro",,
OPERATIONAL,"{'location': {'lat': -7.289974999999999, 'lng': 112.7687397}, 'viewport': {'northeast': {'lat': -7.288459969708497, 'lng': 112.7701222802915}, 'southwest': {'lat': -7.291157930291502, 'lng': 112.7674243197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Gunawangsa Manyar,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111957499645174821348"">Hotel Gunawangsa Manyar</a>'], 'photo_reference': 'AUGGfZltS4W-wlV9Vcmyxljy4jCNqZTRT6A-20kHntjUlTn-WXdgi-Q88Ymx7W6OukCwhY4tCXPHOq2liMo7uAeN7rkOx5FOVqUvuHjE8FB3Z5vbZIiPdoEKcQJf9AG2A5bo5Epj0MSPv0ULT84jwIoiSJn2ATlKBwEqZsQxOQhTxdZLPqzr', 'width': 3264}]",ChIJ9aKaWEn61y0RjmCoWlVuTPE,"{'compound_code': 'PQ69+2F Menur Pumpungan, Surabaya, East Java, Indonesia', 'global_code': '6P4JPQ69+2F'}",4.4,ChIJ9aKaWEn61y0RjmCoWlVuTPE,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",5930.0,"Jalan Menur Pumpungan No.62, Menur Pumpungan",,
OPERATIONAL,"{'location': {'lat': -7.339128899999998, 'lng': 112.7341625}, 'viewport': {'northeast': {'lat': -7.337879369708496, 'lng': 112.7354968302915}, 'southwest': {'lat': -7.340577330291501, 'lng': 112.7327988697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel SWK 95,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100892924985732560210"">Hotel SWK 95</a>'], 'photo_reference': 'AUGGfZmY674zdAA4Q7fGxaXWfsWEq1fnWPbdPrtRjJ30hnXxeGgxV0gKCqMh9s9TyeFY9zWGLR98oEoZV4GDwixBHNZ_GWuPOJsAp7_XekP2H7HlIS4-X7PHBpKlr7i9xYFNY7qwBOPjZhyUmYaT3ePcMNrWR2M73VsSOG_BOfjpQi5bILXP', 'width': 2048}]",ChIJo1ycuEj71y0Rfdqn73HGXLQ,"{'compound_code': 'MP6M+8M Siwalankerto, Surabaya, East Java, Indonesia', 'global_code': '6P4JMP6M+8M'}",4.0,ChIJo1ycuEj71y0Rfdqn73HGXLQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1144.0,"Jalan Siwalankerto No.95, Siwalankerto",,
OPERATIONAL,"{'location': {'lat': -7.256206, 'lng': 112.729791}, 'viewport': {'northeast': {'lat': -7.254787969708498, 'lng': 112.7311408802915}, 'southwest': {'lat': -7.257485930291502, 'lng': 112.7284429197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Prime Royal Hotel,{'open_now': True},"[{'height': 1504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108655026787364196387"">ardi bahru</a>'], 'photo_reference': 'AUGGfZmBP9xQOXgNJVBpnr2Pm-8klF83HSTM346cM902_0ERMn6eWOhRK7qTGMilgLIZYGwcGaR20ucCPceyLNN2OzFfXN6DuZj4c1xM-ZLpLo0t0mPuCLM2xF3jNtYwn95h1THkRHm2JFcWyqEC0uoWblRVAhwSSkBhs9v1ZK1gFvuU9Jy-', 'width': 3264}]",ChIJuyCLwkT51y0RGXAc5dsbGmI,"{'compound_code': 'PPVH+GW Sawahan, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPVH+GW'}",3.8,ChIJuyCLwkT51y0RGXAc5dsbGmI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2194.0,Jalan Kranggan No.81-101,,
OPERATIONAL,"{'location': {'lat': -7.2627367, 'lng': 112.7380756}, 'viewport': {'northeast': {'lat': -7.259941899999999, 'lng': 112.7395832302915}, 'southwest': {'lat': -7.2636683, 'lng': 112.7368852697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sheraton Surabaya Hotel & Towers,,"[{'height': 320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107931304363799341388"">Sheraton Surabaya Hotel &amp; Towers</a>'], 'photo_reference': 'AUGGfZniNm1Xe0tIwo2G2k_HA3tnM4SerfYFUjPd-Ho5WkGiNPepTqMJmLTQxKQoAbVKnat36jLBzUns5GaEaU2zmcbCOw977aQcG4peJupFbXCdKb9M7L74i1fOKb8oSUglPAHYYfL4ZnFTNoQfvv4kQEqnob7sBQ7jXj1q2DS7E0hpPvY9', 'width': 480}]",ChIJ_11YjV351y0R1AIWoI2A6wg,"{'compound_code': 'PPPQ+W6 Kedungdoro, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPPQ+W6'}",4.7,ChIJ_11YjV351y0R1AIWoI2A6wg,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",12771.0,Jalan Embong Malang No.25-31,,
OPERATIONAL,"{'location': {'lat': -7.381693299999999, 'lng': 112.7588948}, 'viewport': {'northeast': {'lat': -7.380290519708497, 'lng': 112.7602684802915}, 'southwest': {'lat': -7.382988480291502, 'lng': 112.7575705197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sinar 1,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103393017282480126067"">Johandi Arifiansyach</a>'], 'photo_reference': 'AUGGfZkz7etmMRO4E2cSGwEseOnIXhmX3fzI3Wp56mdi1kwRkBTUG6vr9q-A2EAy_IyP7MkcMqJyDEVtbUjhXjssX-MmmvtULO9WWoXRnnYzrdl-7wZ5Xho7_Fx7g_qc56uwIWSH2Ysjeb4dreLhFRDKOUnX4W3QqW70P6ijgxELuCDggfHx', 'width': 3024}]",ChIJU0NKJPzk1y0RochpEZbhPuQ,"{'compound_code': 'JQ95+8H Sedati Agung, Sidoarjo Regency, East Java, Indonesia', 'global_code': '6P4JJQ95+8H'}",3.9,ChIJU0NKJPzk1y0RochpEZbhPuQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1551.0,"Jalan Raya Bandara Juanda No.36-40, Dukuh, Sedati Agung",,
OPERATIONAL,"{'location': {'lat': -7.2838041, 'lng': 112.7054975}, 'viewport': {'northeast': {'lat': -7.282808469708498, 'lng': 112.7075027802915}, 'southwest': {'lat': -7.285506430291502, 'lng': 112.7048048197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Verwood Hotel,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102386211976114127704"">Alicia Dwijayanti</a>'], 'photo_reference': 'AUGGfZnLyL2EJX35LDC7tXcsmwwGtLPqm4Y48rCi3ZDWZZt3YV2MFF68QIvzcMwkpqrClNAa3N2Oo74e0YN3k7G8-vMqV8XSHzQhcVMmLFU19aShyW2vfrTv0YWRSHK38WSJExjoah0fJ2ThOnGty5mDO18W56KMhlkI0wX_kG_vsSCMRnGq', 'width': 3024}]",ChIJ8WqC4Q781y0RrbZlaU3vSdI,"{'compound_code': 'PP84+F5 Dukuh Kupang, Surabaya, East Java, Indonesia', 'global_code': '6P4JPP84+F5'}",4.4,ChIJ8WqC4Q781y0RrbZlaU3vSdI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",5585.0,"Jalan Raya Kupang Indah No.37-39, Dukuh Kupang",,
OPERATIONAL,"{'location': {'lat': -7.267701599999999, 'lng': 112.7417081}, 'viewport': {'northeast': {'lat': -7.266206369708497, 'lng': 112.7428247802915}, 'southwest': {'lat': -7.268904330291502, 'lng': 112.7401268197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wyndham Surabaya,{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104573345738836533754"">Wyndham Surabaya</a>'], 'photo_reference': 'AUGGfZnqLOaxVXzhh6DpAC4HvhvETEjz1-10zDZrSrOMiVIQWtAniO_R6Y8ozKrSvoyvhJMVyRTePn1bOF4vQbNNuUBlki8OQT4LxgC4ED0Q7kNi_aYOvwlvLmKGwgZtRwT7P6pP26NhUsabwNi5EZdmStsHTH7hGFk6CC-UXS2ocgg4dHim', 'width': 1500}]",ChIJjyMphd_71y0RAonj38TvDFc,"{'compound_code': 'PPJR+WM Embong Kaliasin, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPJR+WM'}",4.5,ChIJjyMphd_71y0RAonj38TvDFc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",7509.0,"Jalan Basuki Rahmat No.67 - 73, Embong Kaliasin",,
OPERATIONAL,"{'location': {'lat': -7.2658564, 'lng': 112.7464411}, 'viewport': {'northeast': {'lat': -7.264553519708498, 'lng': 112.7477723302915}, 'southwest': {'lat': -7.267251480291502, 'lng': 112.7450743697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel 88 Embong Kenongo,{'open_now': True},"[{'height': 7360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105332438615937505388"">Hotel 88 Embong Kenongo</a>'], 'photo_reference': 'AUGGfZkyZRcYIkiGcHE7-E8RAORBE2nv6RrOMn6dstCMZ0p3hIApSWucwh0GRaWGQRHTCXRdnvf368u5feIZc7Q3jnZSV_maHFxOScirUcNEcVS_G_IYIszaNzyygHU1ijpELwehexGXXoEDGZ6GctIVw1rxq9PzP4XDNgMdMlMEAUQDbowB', 'width': 4907}]",ChIJVb2jc9j71y0Rhc3F65r2Uvc,"{'compound_code': 'PPMW+MH Embong Kaliasin, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPMW+MH'}",4.3,ChIJVb2jc9j71y0Rhc3F65r2Uvc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2381.0,"Jalan Embong Kenongo No.11-17, Embong Kaliasin",,
OPERATIONAL,"{'location': {'lat': -7.3049229, 'lng': 112.7605456}, 'viewport': {'northeast': {'lat': -7.303768919708498, 'lng': 112.7618525302915}, 'southwest': {'lat': -7.306466880291502, 'lng': 112.7591545697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Narita Hotel Surabaya,{'open_now': True},"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108084543863596075850"">Narita Hotel Surabaya</a>'], 'photo_reference': 'AUGGfZmStTPKGTjxXJCfkLZFj2FvkOHUYBLT_w6iEk8BtR0-wDoo38aURJihq7eWPb54VQuiVRuQrqlDZPx3ctBcFKk_DBGcx3Dz_RXI-TfH2O5FCWXsyJd03oRi4rKDRGSe5DW0zza6-nSK4tb0Iltj75jusWQheAh86x6DKUUQtdpQ2dDR', 'width': 800}]",ChIJw7CCkqr71y0RqaOZumoSTFc,"{'compound_code': 'MQW6+26 Baratajaya, Surabaya, East Java, Indonesia', 'global_code': '6P4JMQW6+26'}",4.4,ChIJw7CCkqr71y0RqaOZumoSTFc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3660.0,"Jalan Barata Jaya XVII No.57-59, Baratajaya",,
